tweet,label
RT @IamMrEchols: She eating pussy but don't eat vegetables,1
RT @If_ItAint_B: Message to the homies...dont blow a good girl. Having hoes is childish...in the end they do nothing for you either.,1
RT @ImDatNigga_Jack: Welcome to Dallas Nawfside Texas don't come with no hoe shit nigga this Texas you will get MURDERED,1
RT @ImLeslieChow: When you eat food that's too hot and start breathing like a retarded dragon.,1
RT @ImNeverChillin: bitches cant finish a 6 inch sub but want a 13 inch dick,1
"RT @ImToBlame: RT @latry: Hispanic women just have the great pussy and wife skills, white girls own the dick sucking and black chicks....ca&#8230;",1
RT @InToneTheyLust_: These hoes don't give a fuck if you got a girl or not,1
RT @ItsJordyyyn: The reason high school is so fucking hard is because ned never made a guide for anything past 8th grade. You feel me? Fuck&#8230;,1
RT @Its_Ms_Brenduh: Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.,1
RT @JAYREIDOFFICIAL: Check out JOY and PAIN my nicca @Im_Yung_Jay #mme1636 #blackkingz https://t.co/EZuQc2KnYG,1
RT @JLM_2014: It ain't nothin to cut that bitch off&#128129;,1
RT @J_Kwest: @HarveyWordman is lupe fiascos retarded illegitimate son,1
RT @Jadelovescats: Cuddle with me and tell me I'm beautiful I'm a needy bitch,1
RT @JamesBlunt: Me! Me! Pick me! RT @blackeyelined: Who is a bigger twat: James Blunt or Robin Thicke?,1
RT @JaredLambert21: Brandon's a dumb fat chunky whore,1
RT @Jawdan__: You're a faggot if you ever had the Kim Possible BBM notification,1
RT @JayUcci_: &#128514; mfz in this bitch sellin chicken wings &amp; fries,1
RT @JayyMfCarter: If you gotta nigga or bitch.... PLEASE STAY OUT MY DM's I'm tired of y'all taken girls,1
"RT @JazzyClarks: If you hate me I dont care. New flash bitch, I dont live to please you aha",1
RT @Jeremiah_337: Well bitch biology said RT @TEEJUSTYCE Who said 2 females can't make a baby together? That's all me. &#128106; http://t.co/5vEGg6&#8230;,1
"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk",1
RT @JimNorton: There is a GIFT SHOP at the 9-11 museum? And they charge admission. It's a mass grave you fucking cunts. What a disgrace.,1
RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho,1
"RT @JoeBudden: Ok, I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol",1
RT @JoeBudden: Women all over America are overstating the value of pussy.,1
"RT @Jojo_51213: What was that you tweeted? I can't concentrate enough to read it over all your sad-looking boob and pussy pics.

-men, prob&#8230;",1
RT @JosephTheFlyGuy: Crazy girlfriends usually love you longer &amp; got the best pussy .,1
RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W,1
"RT @Julio_isUrdaddy: She need a man, not no pussy boy.",1
RT @JustDoIt_Rob: @Kaaarlizzy bitches love my laugh..lol,1
RT @Justcallme_duh: karmas a bitch my nigga,1
RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts,1
RT @KINGTUNCHI_: I need a real bitch !,1
RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny,1
RT @KOEDJ: I can't stand a stuck up bitch. Always got a attitude for no reason. I don't know who hurt y'all but stay TF from round me &#128530;&#9996;&#65039;,1
RT @KaliKushDoll_: Lovee this bitch istg @HaveMercyyy !!! http://t.co/WkczWwG6,1
"RT @KattPacWilliams: Niggas wearing TOMS &amp; UGGS , &amp; bitches wearing JAYS &amp; TIMBS. Lol, this aint what Usher meant when he said ""Trading Pla&#8230;",1
"RT @Ke2yourheart: I don't play about the monkey, you have to earn this shit&#128564;",1
RT @KennedyLeighxxx: You can't be ugly AND a shitty fucking person. Pick a struggle bitch.,1
RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you,1
RT @KeyshawnSwag: Where my bitches from the itty bitty titty committe!!!????,1
"RT @KillAllSimps: Bitches love posting them ""Goals"" pics showing a Range Rover, Mansion, and money everywhere, bitch you unemployed",1
RT @Killa_Rilluh: Instagram always be acting like a bitch bruh,1
RT @KingElJay: Scorpio aka hoe season right around the corner.,1
RT @KingHorseDick: Nowadays if u have a threesome with these new generation bitches.. that one hoe gonna go tell everybody she fucked both &#8230;,1
"RT @KingUlyssesIV: These bitches aint shit &amp; pussy is my greatest vice
I love smokin weed, i hate advice",1
"RT @KissMySmilee: lmfaooo, like is this bitch alanah serious ?",1
RT @KoolAssK: U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol,1
RT @Kstar__: Ya beats trash nigga RT @ChiefKeef: #SosaOnTheBeat fuck who don't like!,1
RT @KylaMock2: bitch think she know everything ha.,1
RT @LA_Everyday: @MJCANDANCE @PacDaGoat @Devoted2Mariah @BettAThanLERUNS @MzNurseBee14 @pyroballyPOOPS WTF? This BITCH sounds retarded,1
RT @LIVYLOHAN: &#8220;@1waynostra: Dats y I don't argue wit Dese bitches lol&#8221; keep it brief trappa lls,1
RT @LaBugg09: I love everybody ion hate these bitches,1
"RT @LamborghiniBow: Fuck a hoe, respect a woman, love a lady&#128175;",1
RT @Larissa_x33: you be smokin my dick bitch,1
RT @LeBronVuitton: Can't none of them hoes swim&#128514;&#128514;&#128514; &#8220;@Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club&#8221;,1
RT @LeanandCuisine: Bitch you a hoe... check yo DMs &#8220;@NatalieeLeee: Can I get a new follower? &#128584;&#128586; http://t.co/mv4mkHEa1G&#8221;,1
RT @LeezyTheWarrior: Can't be letting them messy hoes mess with yo business...,1
RT @LettyBro_: Yall hoes super weakkkkkkkk,1
RT @Liberienne: Iggy's sextape is prolly gon' be trash. The nigga she made it with is ugly.,1
RT @LifeAsKing: Lawd!!! Twitter will humble the fuck out of a hoe so quick,1
RT @LilHakBeatz: &#8220;@ReturnOfTheMarc: I'ma beat with pussy up like Ray Rice. Hit it with a left. I don't need a right. #remix #tosoon&#8221; http:/&#8230;,1
RT @LilReese300: This bitch must b from Jojo world &#128514;&#128564;&#128561;,1
"RT @Lipe_the_Great: Had to charge my ipod. 
Fuck the redskins.",1
RT @LittleMissAriee: after bitches get da dick they be dickmatized!,1
RT @Liveitupjersey: @ccass357 @1SleepingGiant trash him for name calling? Read your Shit to me Bitch! That's all you got!!!!,1
"RT @Lonely_Dad: and if you ain't a ho, get up out my trap house",1
"RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;",1
RT @LouieVRee: This bitch feet been through 20 years of slavery http://t.co/mElJYA6qSP,1
RT @Love_Zykerria: If he Can't hear that pussy Smacking then it ain't Wet enough!,1
RT @LuaBoo: &#8220;@uce_INA: Hazel e looks like a bird... Her and kaep prolly related by nose and shit&#8221; thats why Berg wont ever make her DAT BIT&#8230;,1
"RT @Luisaco_: @Tonymartinezz15 dude last day, fuck it walk out that bitch",1
RT @Lyssaboo_23: You local ass bitch,1
RT @MILLYvanillyy_: Noooo let me tell yall .... Some bitches in baltimore be ratchetttttt .,1
RT @MadChad412: OMG Hahaha best thing you will watch today. Milan Lucic is a crybaby bitch goon. F him and F the Bruins https://t.co/KkPzGL&#8230;,1
RT @MainetheCK: I sell dope. I fuck hoes and make songs bout the shit. I rob niggas for they work and dont feel wrong bout the shit.,1
RT @Manny_bermudez2: Back in this bitch,1
RT @MarkB_LifeStyle: They trash... RT @B_Dot_Conto: Pointless Bitches In The Club RT @RooseveltChaun: Smfh http://t.co/X4o0wmAtws,1
RT @MartinSopchak: @TheChrisCates you're a fucking pussy. And no this isn't a joke you girly little bitch.,1
"RT @Matthops82: cc: Rosemary Lehmberg RT @ComedyCentral: &#8220;I'll show you how to chug a beer, motherf**ker!&#8221; #Beerfest http://t.co/1JNGk3MXfh",1
RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,1
RT @MenstruaI: rt if ur a sassy ass bitch,1
"RT @MichalaSmith4: @zzachbarness @TrippinC &#9995; he has a date, hoe.",1
RT @Midwestmiles: This hoe ass ref got hit and fined the fighters,1
RT @MikeDiggEm: Only ugly girls can fight. Pretty bitches have no hands lol,1
RT @MilesM_05: How ghetto girls start their fights &#128514; https://t.co/WyKh16PLek,1
RT @MissUndersto_Od FELLAS TAKE NOTE RT @NaughtyTurnOns: Eating pussy keeps your lips soft. (;,1
"RT @Mitchell_Rosee: It's annoying when ppl follow to unfollow.. Like bitch ""I"" was trying to be considerate &#128530;",1
"RT @MoneyHG: I gota hand fulla brothers 
Trek gang bitch we hustle",1
RT @MosoKnowso: RT @TroyAve I got no interest in tall skinny model bitches! I like my women with some ass &amp; hips ...,1
"RT @MrFrankOcean__: Kim K a hoe, because she fucked 4 dudes we see on TV? Some of you hoes have fucked 40 dudes that don't even got a TV ...",1
RT @MrRichieRich_: Check ya bitch,1
RT @Mr_JSmart24: Twitter was fye when niggas used to go in on Trending Topics&#8230;now its just recycled tweets and hoes screaming they want loy&#8230;,1
RT @Ms_Lynnn_: All the money in the world couldn't get you a real bitch. #priceless,1
RT @MvckFadden: Treat good girls like a queen and treat hoes like garbage,1
RT @MyDickNeedsCPR: What lonely hoe made this? http://t.co/eEFThf0tvb,1
"RT @MyThoughts_0: Shout out to the bitches thinking their boyfriend is loyal because every time you check their phone it says ""0 inbox, ...",1
RT @NOGOODNIGGER_: Stop gassing up these regular ass bitches,1
RT @NatexHate: Fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble #bitch,1
RT @Nekkohbk: I love my sperm cells too much to waste it on a bitch with no hair,1
"RT @NevaLyric: ! RT @_JeanCartier: I can tweet about eating some pussy but the moment a woman tweets about sucking dick. She a hoe, slut, o&#8230;",1
RT @NickSwardson: If Yoda had a pussy. That's what I look like in the morning.,1
"RT @NikoWavy: A lot of bitches like to gamble, but not with money. They put their emotions, feelings and heart on the line.",1
"RT @NinoDemayo: Chicks wait til their hair is all broken down to go natural in their 30s, but bitch about the young Carter's fro from birth&#8230;",1
RT @NoBeeetch: Y'all we use to have to take pictures on real cameras and upload them hoes through the computer. Wow,1
RT @NoHoesNextDoor: Mimi so proud to be a hoe,1
"RT @No_FAKINGG: Somebody tell these broke bitches , stay in they place #yun-stand?",1
RT @NotRapd2Tite: &#8220;@VikkiNoSecrets: Nah we still up. RT @Tweets_NOchill: All the flat booty bitches asleep yet or Nah?&#8221; Nope we outchea,1
RT @NotoriousSulo: This dyke is grabbing a handful of imagination http://t.co/JfO4ECzmUl,1
RT @Now_Thats_Fresh: YG threw a pool party and wore pants with chucks. His sole purpose of throwing that party was to fuck bitches out there,1
RT @O3_Millz: &#8220;@1BookieG: @O3_Millz @xDSmooth idk who gave that bitch my name&#8221; idk who gave that bitch my name or number &#128530; Anti Captain Sav&#8230;,1
RT @O3_Millz: Yeah he a bitch &#128175;&#128175;&#128175;&#128548;&#128548;,1
RT @OGTREEZ: When bae fights your side hoe &amp; wins http://t.co/tbdidTYOtt,1
RT @OMAdoee: I feel like mean girls are the only really really loyal ones. Lemme find me a bitch that hurt my feelings lol,1
"RT @O_MyGotti: you have a girlfriend, stop asking these hoes to be your bestfriend.",1
"RT @OfficialAmiyah: Cheers to you, you stupid bitch. http://t.co/xPSEgYefCb",1
"RT @OfficiallyIce: RT @Manatti23: ""I fucked your bitch cause she gave me a boner, she went down twice like Adrien Broner..."" #FreckBars",1
RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,1
"RT @Oh_YeaBoo: Ion like bitches that do slick shit , just be straight up nd let me know wassup &#128129;&#128175;",1
RT @OneTimeForMoet: It's been fuck bitches but a Queen&#128120; can get my time,1
RT @OsvaldoVause: This bitch about to get dragged LMFAOO omg,1
RT @Oz_lito: @1stBlocJeremiah ctfu bitch talm bout I needs my respect,1
RT @POONsoaker: Y'all so trash @Cowboys,1
RT @PRAYINGFORHEAD: tyga used to be good before he got into this swag fag shit,1
RT @Pacino718: RT @Crucifixio: &#128077; &#8220;Fuck the skinny bitches in the club!&#8221; - @NICKIMINAJ #ANACONDA http://t.co/HqigE3CqNa,1
RT @Papi_Chulo25: The fact that all y'all hoes gettin pregnant wit no ring on ya finger &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
RT @PedroBALLOUT: &#8220;@ApeezyBaby: New Year's Eve bitches be like ... #nye14 #drunkinlove #beyonce https://t.co/fsGa5WtKxn&#8221;,1
"RT @PhillyDaBoss323: LOL favorite line tho ---&gt; RT @_bendoneit
You say no to ratchet pussy, juicy j cant.",1
"RT @Pinche_Adina: ""@StayWavyBruh: These hoes getting pregnant just to put some shit like ShaqualidaeMommy, BarackeishaMommy in they IG Bio&#8230;",1
"RT @PluggedInPiff: @ThoughtsOfRandy stop following ""bad bitches"" and ya won't get spammed",1
RT @Poochda63: They're YOUNG LADIES RT @BodiedXO: @Poochda63 you got hoes,1
RT @Pornhub: Good pussy will change your life.,1
RT @PresidentRJRock: Fuck you bitch I'm actin brand new &#128526;,1
RT @Princeeric11: #ReasonsIUnfollowedYou You unfollowed me first bitch,1
"RT @QueenBitchhhh_: I'm scared to lose you, cause I know you get bitches.",1
"RT @QuotingHistory: ""Gave that bitch some chocolate, bitches love chocolate."" - Forrest Gump",1
RT @REAL_Kaysavage: @1stBlocJeremiah my bitch,1
"RT @RJakaGunner: y'all so quick to say people ""worship"" celebrities. bitch, i love beyonc&#233;, her talent, her legacy and what she stands for &#8230;",1
RT @Ra_Shia: Quotable RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;,1
RT @RahleeFranklin: Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ,1
RT @RakwonOGOD: Lmaoo bitch what? http://t.co/2dhLgXcVg2,1
RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,1
RT @RashadBF: Never trust a bitch that take quick ass showers!,1
RT @RayRayOspeciial: Hate a broke bitch and nigga,1
RT @RealKidLegend: Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;,1
RT @RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,1
RT @RedHeadRay_: I swear I saw more then 3 bitches jump this girl &#128583;,1
RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y,1
"RT @RickNothing: I love how ""twat"" is gender neutral.",1
RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,1
"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",1
RT @Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,1
RT @RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,1
RT @SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,1
RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,1
"RT @SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T",1
"RT @Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh",1
RT @SaraWright89: Freeze bitch i'm gonna steal your heart http://t.co/N0QkB1QO7h,1
"RT @Sassymermaidxo: &#8220;@VSamone: &#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/mDfLBr&#8230;",1
RT @SayMyName_Bella: I love my big booty bitches!,1
RT @SeanTheTerrible: Having one is stressful... RT @MustBeCharm: Having a lot of bitches seem stressful,1
"RT @SenorSteez: These hoes ain't loyal mane, they rotate",1
"RT @SexualTruth: I want to lick one lucky, HEALTHY, &amp; CLEAN woman's pussy tonight to totally change her life &amp; views about men forever!",1
"RT @Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;",1
RT @Shan_RBM: They say crazy girls got the best pussy&#128530;,1
RT @SheMoansNookie: Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real,1
RT @ShelbyLaVelle_: Last retweet &#128553;&#128588; you bitches be confused,1
RT @SheswantstheD: when u and ur boys discover a hoe http://t.co/3tK3UsCLwd,1
RT @ShowMeATittie: This bitch on Maury a thug,1
RT @SilversWright: &#8220;@LosBeOnIt: 99.9% of bitches are hoes except my mama&#8221;&#128514;&#128514;&#128514;,1
RT @SirTweak_Alot: Duncanville girls cold den a hoe,1
RT @Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,1
"RT @SmokedOutQuille: bitches say ""or nah"" with everything I'm cute &#128129; or nah? chillin wit my bro ; suck his dick or nah? &#127814;&#128069;&#128166; tracks showin o&#8230;",1
RT @SnowThaProduct: #FrasesDeUnaMadreMexicana these bitches is my sons lol,1
RT @SomeoneBelow: The person below didn't get a big booty hoe.,1
RT @SourPinkk: If having hoes still excites you ; you still have some growing to do lil mf !!!,1
RT @SpankxBoogey: Ultimate bitch &#128591;,1
RT @SteadmanTerri: @wheeler_kashhh Mann fuckk dat shit!!..fuckk dat bitch!! &#128514;&#128514;,1
"RT @Steiny31: Peace, bitch. http://t.co/mEkV4wyJvq",1
"RT @StevStiffler: The nicer you are, the easier you're hurt. So just be a bitch",1
RT @SteveStfler: After I fuck your bitch http://t.co/kqMBzM7h8Y,1
RT @SteveStfler: when you're in public with your side hoe http://t.co/365oqX2sTx,1
RT @StonyXx: Give me conversation..they think u giving em pussy &#128557;&#128514;&#128557;&#128514;&#128557;&#128514; ahhhhh YOU TRIED IT. http://t.co/VG9M9lskEl,1
"RT @StunningStina: Come 2 Henderson, kilgore, Longview IT DONT EVEN MATTER. But you dumb ass hoes gone fuck around &amp;get your soul taken fro&#8230;",1
RT @SukMySweetness: He rip that bitch &#128175;,1
RT @Swagdollz_x: Back in the day when Drake was Aubrey/Jimmy and he made that song with his bitch girlfriend I said he was gonna be a rappe&#8230;,1
RT @Swizzzy: How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,1
RT @TAXSTONE: Shout out to all them bitches who don't own no designer shit and still look better than all YALL bitches with everything desi&#8230;,1
"RT @TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;",1
"RT @TOBINSUPREME: y does every female think every nigga they come across is in love w them?
bitch I could leave u , smoke a blunt &amp; forget &#8230;",1
"RT @TRobRobinator: Basically, I'm the shit bitch",1
RT @TaeCocky: I have 0 hoes,1
RT @TaraTalksMONEY: Tuh! RT @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,1
RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,1
"RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",1
RT @Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,1
"RT @TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",1
"RT @Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",1
RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,1
RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,1
RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,1
"RT @TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it.",1
RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,1
RT @TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv,1
RT @TheKitchensHeat: Don't beef over no bitch..,1
"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",1
"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",1
"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",1
RT @TheRealKeyvone: Karma is a bitch,1
RT @TheSexFacts101: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!,1
"RT @TheVoiceOfMiami: I don't care how much pussy I get, I still got to jack my dick...",1
RT @The_Paradox: FAGGOT RT @80sbaby4life: I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused &#8230;,1
RT @TheeeSickestKid: Yo bag Gucci but you still ugly hoe shut up,1
RT @Thomas16v: That's my bitch &#128521;,1
"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;",1
"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me.",1
RT @Todd__Kincannon: Feminism (noun): The perverted political ideology of hateful bitches too fat to get in airplane seats --&gt; http://t.co/&#8230;,1
"RT @TooRacist: A black man asked me ""Hey white boy, do you like niggers?""

""Well I wouldn't use that word personally"" I said, ""Like is a st&#8230;",1
"RT @Toucherandrich: Wow, he didn't just call them bitches, from what I could see it looked like Brady told the crowd ""F*ck you, bitches! ...",1
"RT @TrapLordGrant: ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;",1
RT @TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/4UVjjbeqDD,1
"RT @Trigga_Trea_: Some of you hoes so basic I have to break it down Barney style 
&#128514;&#128514;",1
"RT @TroyMadden: If I see a bitch walking around wearing what Rihanna had on ima grab a titty and hoe I dare you to get mad, we can fight ab&#8230;",1
RT @Truth_305: &#8220;@CityBoiCoop: LMFAOOOOOOOOOO RT @CoochCakes: LMAOOO RT @MyPotnaB: You a faggot if you ever wore a tall tee &amp; took your pant&#8230;,1
RT @TurtleMcNasty: Well I'd love to stay and chat but you're a total bitch,1
"RT @Tweets_NOchill: If she ever been on a club flyer, She a hoe.",1
RT @Tylar____: @1stBlocJeremiah bitch shutUP,1
RT @TylerReactions: When someone retweets a bitch I hate onto my timeline http://t.co/P0lZnmJKLp,1
RT @UNCLERUCKUS_BD: Andrew Bynum got traded and then they waived him the very next day... a nigger can't keep a job,1
"RT @UmmmSassy: ""You're such a bitch"" http://t.co/3m1bRIlvfp",1
RT @UniquelyTierra_: &#8220;@vintage_monroe_: &#8220;@dewayneee_: That pussy so wet she gotta dry outside&#8221;stop telling my business&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf,1
RT @VICD713ENT: Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more &#128533;,1
RT @VersaceLaFlare: All bitches cheat. You just gotta acknowledge its gonna happens so when it does it&#8217;ll hurt less.,1
RT @VibeLord: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.,1
"RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5hetoweSES",1
"RT @WElGHTROOM: Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs No s&#8230;",1
RT @WORIDSTARHlPHOP: every time bobby bitch comes on http://t.co/h7b0pL8T2h,1
RT @WatchMyJumper: Seen theses niggas lose it all over a basic bitch,1
RT @WayneL_Jr: LMAOOOOOOO RT @Take_My_Advicee: What dum bitch made this http://t.co/siuxrh5Sms,1
RT @WeavilynMONROE_: I heard big booty bitches can't take no &#127814;.,1
"RT @WhenRappersaids: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" http://t.co/wF&#8230;",1
RT @WhoApollo: WCW goes out to all the women with their shit together because these pretty bitches get way too much credit for being cute w&#8230;,1
RT @WingsoverHoes: Niggas gossip like hoes I'm sleep tho,1
"RT @WorkaholicAdam: I got 99 problems and the bitch heard me call her a bitch, So now I have 100.",1
RT @WorldStarFunny: when you see a bitch nigga subtweet you http://t.co/eclOjoVwg7,1
RT @X_LexiiSoUnique: All I see down my TL is naked white bitches &#128064;&#128064;&#128064;&#128584;,1
"RT @XxminijokerXx: @VocaToaster autocorrect

its a bitch",1
RT @YBeJeff: When you ate the pussy but yeen think she was gone tell anybody&#128555;&#128555; http://t.co/WgIHekh5qb,1
"RT @YaBoyMJ23: rt for mj 
fav for a bitch nigga http://t.co/y4yIc38qWS",1
RT @Yannapyt: it ain't nothing to cut that bitch off &#127908;&#127911;,1
RT @Yaremisxo: You hoes ain't worth losing sleep over,1
RT @YouCanHaveHer: You either gay or straight don't talk to me bitch please &#9996;,1
RT @YoungMiddleEric: Y'all niggas ain't no killas y'all niggaz some hoes...,1
RT @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514;RT @Shane_A1: I done went wit a hoe before frfr so who am I to judge,1
RT @YungRetweet: @Versharky bitch,1
RT @ZOEPASSION Niggaz buying p***y....Niggaz buying p***y. + Don't start this hoe shit...,1
RT @Ziggybadass: &#128557;&#128557;&#128557; RT @JBrownSugaa: I'm pretty sure my future ex boyfriend is on here slidin in another bitch DMs...but i'm patient,1
"RT @_AshCrackk: My bitch bad, she from the island",1
RT @_BeautifulKeezy: &#8220;@100046729: @_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;&#8221;but I'm talking to you in my bubba voice &#128514;&#128514;&#128514;&#128128;,1
"RT @_BmoreMartyr: ""@WB_Pooh_3x: What the fuck was wrong with me? Thinking I can wife this hoe.&#128514;""&#128080;&#128552;&#128516;",1
RT @_CDiddy: Hate to break the news but u spam bro RT @MojoGreen1217: A dyke a tuck her titties in the winter and start calling herself Mr.&#8230;,1
RT @_DJPHILIP: &#9995;&#128214;My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,1
"RT @_Foreverfamous_: ""@vintage_monroe_: &#8220;@VineForTheByrd: Girlfriends Be Like....&#128514;&#128557;&#128588;&#128175; https://t.co/QM5XDxNQyN&#8221;bitch we don't want him""&#128514;&#128514;&#128557;&#128557;&#128128;&#128128;",1
RT @_ImOVERSEAS: Hoes out here selling pussy for some new uggs! You disqualified,1
"RT @_JohnFKennedy_: I choose to fuck all these bitches not because they're easy, but because I'm hard #PresidentialPounding",1
RT @_LLcooLJ: bitch i don't fucking know you,1
RT @_LoveAblePinky: &#8220;@1000gramsBee: i hate ah dirty house!!! foul living bitches&#8221;&#128514;&#128514;&#128514; it's a lot of them out there,1
RT @_MoDavis: RT if you want me to expose some more bitches http://t.co/mGZjPp0rfs,1
"RT @_Perarl: BITCH YOU GUESSED IT ""@VSamone: &#8220;@_Perarl: my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick""

WOOOOH

You &#8230;",1
RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!,1
RT @_ThatsIt: When a bitch tell me I'm ugly &#128514;&#128514;&#128514;&#128514; http://t.co/o9EkMrw5WK,1
RT @_TrillKVLE: @Visually_Gifted I'll find you a ride. But it's no pussy shit and that was some pussy shit &#128548;&#128514;,1
